heating_setpoint,cooling_setpoint
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
68,78
